y,z,rho,triangles,initial.mesh,Y,Z,name,vertices,attributes
116,50,59.2,8048,TRUE,11802.734,5276.9,vert3,7010,7010
126,48,45.998,9935,TRUE,12735.346,4778.866,vert1,4894,4894
126,48,45.998,9935,TRUE,12636.719,5000,vert2,5182,5182
126,48,45.998,9935,TRUE,12537.408,4823.145,vert3,5183,5183
120,55,97.356,13655,TRUE,12279.297,5471.445,vert1,6952,6952
120,55,97.356,13655,TRUE,11802.734,5276.9,vert2,7010,7010
120,55,97.356,13655,TRUE,12051.233,6287.573,vert3,7163,7163
112,55,93.806,13532,TRUE,11087.89,5280.884,vert1,6907,6907
112,55,93.806,13532,TRUE,11802.734,5276.9,vert2,7010,7010
112,55,93.806,13532,TRUE,10841.727,6221.779,vert3,7136,7136
133,49,43.945,4693,TRUE,13351.562,5000,vert1,2102,2102
133,49,43.945,4693,TRUE,13470.703,4866.86,vert2,3565,3565
133,49,43.945,4693,TRUE,13232.422,4850.182,vert3,4314,4314
100,88,70.849,14092,TRUE,8166.349,8141.384,vert1,7252,7252
100,88,70.849,14092,TRUE,10450.162,10909.971,vert2,7308,7308
100,88,70.849,14092,TRUE,11365.265,7747.651,vert3,7327,7327
114,66,75.85,13915,TRUE,10841.727,6221.779,vert1,7136,7136
114,66,75.85,13915,TRUE,12051.233,6287.573,vert2,7163,7163
114,66,75.85,13915,TRUE,11365.265,7747.651,vert3,7327,7327
132,56,89.547,13466,TRUE,12994.141,5461.536,vert1,6889,6889
132,56,89.547,13466,TRUE,13470.703,5471.445,vert2,7149,7149
132,56,89.547,13466,TRUE,13216.651,6224.984,vert3,7205,7205
139,42,22.675,4529,TRUE,13857.818,4318.473,vert1,2028,2028
139,42,22.675,4529,TRUE,13967.729,4161.585,vert2,2029,2029
139,42,22.675,4529,TRUE,14171.1,4353.586,vert3,2031,2031
134,53,63.569,13769,TRUE,13232.422,5276.9,vert1,7031,7031
134,53,63.569,13769,TRUE,13708.984,5280.885,vert2,7068,7068
134,53,63.569,13769,TRUE,13470.703,5471.445,vert3,7149,7149
132,49,45.918,4694,TRUE,13351.562,5000,vert1,2102,2102
132,49,45.918,4694,TRUE,13113.281,5000,vert2,4313,4313
132,49,45.918,4694,TRUE,13232.422,4850.182,vert3,4314,4314
135,51,56.512,4747,TRUE,13589.844,5000,vert1,2123,2123
135,51,56.512,4747,TRUE,13232.422,5276.9,vert2,7031,7031
135,51,56.512,4747,TRUE,13708.984,5280.885,vert3,7068,7068
133,48,39.747,4803,TRUE,13371.271,4718.421,vert1,2150,2150
133,48,39.747,4803,TRUE,13470.703,4866.86,vert2,3565,3565
133,48,39.747,4803,TRUE,13232.422,4850.182,vert3,4314,4314
141,48,41.447,7790,TRUE,14268.987,4818.081,vert1,3536,3536
141,48,41.447,7790,TRUE,14066.406,5000,vert2,3537,3537
141,48,41.447,7790,TRUE,14033.258,4837.392,vert3,3538,3538
150,59,83.915,13551,TRUE,15022.46,5677.78,vert1,6911,6911
150,59,83.915,13551,TRUE,14408.06,6224.987,vert2,7199,7199
150,59,83.915,13551,TRUE,15599.466,6224.992,vert3,7206,7206
145,50,47.738,2802,TRUE,14781.25,5000,vert1,1254,1254
145,50,47.738,2802,TRUE,14542.969,5000,vert2,3549,3549
145,50,47.738,2802,TRUE,14423.828,5276.9,vert3,7022,7022
147,57,80.227,13549,TRUE,15022.46,5677.78,vert1,6911,6911
147,57,80.227,13549,TRUE,14662.109,5471.443,vert2,7033,7033
147,57,80.227,13549,TRUE,14408.06,6224.987,vert3,7199,7199
175,44,21.334,4493,TRUE,17497.71,4504.562,vert1,2012,2012
175,44,21.334,4493,TRUE,17696.267,4303.471,vert2,2039,2039
175,44,21.334,4493,TRUE,17643.886,4574.925,vert3,2042,2042
158,66,102.61,14032,TRUE,15599.466,6224.992,vert1,7206,7206
158,66,102.61,14032,TRUE,16258.48,6478.703,vert2,7248,7248
158,66,102.61,14032,TRUE,15426.999,7655.718,vert3,7258,7258
156,56,70.256,13708,TRUE,15853.516,5471.443,vert1,6974,6974
156,56,70.256,13708,TRUE,15376.953,5461.536,vert2,7013,7013
156,56,70.256,13708,TRUE,15599.466,6224.992,vert3,7206,7206
171,59,65.167,13955,TRUE,16756.054,5977.616,vert1,7157,7157
171,59,65.167,13955,TRUE,17166.991,5677.78,vert2,7162,7162
171,59,65.167,13955,TRUE,17743.995,6224.988,vert3,7165,7165
154,52,49.324,7810,TRUE,15257.812,5000,vert1,3555,3555
154,52,49.324,7810,TRUE,15376.953,5461.536,vert2,7013,7013
154,52,49.324,7810,TRUE,15615.234,5276.9,vert3,7023,7023
169,56,59.385,13774,TRUE,16806.641,5471.443,vert1,7036,7036
169,56,59.385,13774,TRUE,16756.054,5977.616,vert2,7157,7157
169,56,59.385,13774,TRUE,17166.991,5677.78,vert3,7162,7162
166,52,43.775,2668,TRUE,16687.5,5000,vert1,1198,1198
166,52,43.775,2668,TRUE,16449.219,5266.78,vert2,7014,7014
166,52,43.775,2668,TRUE,16806.641,5471.443,vert3,7036,7036
159,47,31.533,7816,TRUE,16050.414,4696.514,vert1,3557,3557
159,47,31.533,7816,TRUE,15891.057,4633.672,vert2,3558,3558
159,47,31.533,7816,TRUE,15853.516,4872.315,vert3,3561,3561
149,48,35.942,9081,TRUE,15019.531,5000,vert1,4308,4308
149,48,35.942,9081,TRUE,15103.41,4691.16,vert2,4309,4309
149,48,35.942,9081,TRUE,14896.896,4792.666,vert3,4311,4311
156,46,29.163,4766,TRUE,15729.819,4463.102,vert1,2134,2134
156,46,29.163,4766,TRUE,15750.367,4731.396,vert2,3547,3547
156,46,29.163,4766,TRUE,15592.144,4709.333,vert3,4892,4892
160,50,42.157,4769,TRUE,16210.938,5000,vert1,2135,2135
160,50,42.157,4769,TRUE,15972.656,5000,vert2,3560,3560
160,50,42.157,4769,TRUE,16091.797,5280.884,vert3,6953,6953
157,39,15.294,4224,TRUE,15916.808,3878.573,vert1,1900,1900
157,39,15.294,4224,TRUE,15642.649,3887.288,vert2,1938,1938
157,39,15.294,4224,TRUE,15786.861,4107.305,vert3,2115,2115
139,49,43.689,4435,TRUE,13828.125,5000,vert1,1987,1987
139,49,43.689,4435,TRUE,14066.406,5000,vert2,3537,3537
139,49,43.689,4435,TRUE,14033.258,4837.392,vert3,3538,3538
138,46,33.232,4625,TRUE,13967.408,4526.474,vert1,2067,2067
138,46,33.232,4625,TRUE,13886.497,4759.922,vert2,2088,2088
138,46,33.232,4625,TRUE,13732.608,4702.559,vert3,3563,3563
138,50,52.293,4436,TRUE,13828.125,5000,vert1,1987,1987
138,50,52.293,4436,TRUE,14066.406,5000,vert2,3537,3537
138,50,52.293,4436,TRUE,13708.984,5280.885,vert3,7068,7068
142,46,32.089,4617,TRUE,14126.164,4699.883,vert1,2064,2064
142,46,32.089,4617,TRUE,14202.401,4533.712,vert2,2065,2065
142,46,32.089,4617,TRUE,14400.99,4687.91,vert3,2066,2066
147,48,37.428,2801,TRUE,14781.25,5000,vert1,1254,1254
147,48,37.428,2801,TRUE,14671.583,4745.916,vert2,2087,2087
147,48,37.428,2801,TRUE,14896.896,4792.666,vert3,4311,4311
144,44,25.173,4485,TRUE,14495.378,4283.758,vert1,2008,2008
144,44,25.173,4485,TRUE,14559.614,4492.838,vert2,2030,2030
144,44,25.173,4485,TRUE,14359.356,4439.956,vert3,2062,2062
174,44,21.692,4492,TRUE,17497.71,4504.562,vert1,2012,2012
174,44,21.692,4492,TRUE,17494.396,4342.366,vert2,2038,2038
174,44,21.692,4492,TRUE,17336.6,4523.594,vert3,2040,2040
168,52,43.019,2669,TRUE,16687.5,5000,vert1,1198,1198
168,52,43.019,2669,TRUE,17044.922,5280.884,vert2,7025,7025
168,52,43.019,2669,TRUE,16806.641,5471.443,vert3,7036,7036
183,41,14.058,4446,TRUE,18314.917,4226.149,vert1,1991,1991
183,41,14.058,4446,TRUE,18289.456,3991.333,vert2,2011,2011
183,41,14.058,4446,TRUE,18519.645,4085.163,vert3,2094,2094
171,47,27.259,7794,TRUE,17283.203,4808.312,vert1,3541,3541
171,47,27.259,7794,TRUE,17098.022,4826.085,vert2,3542,3542
171,47,27.259,7794,TRUE,17171.756,4523.909,vert3,3546,3546
165,44,23.42,4450,TRUE,16641.434,4364.588,vert1,1993,1993
165,44,23.42,4450,TRUE,16405.538,4319.728,vert2,2017,2017
165,44,23.42,4450,TRUE,16480.27,4569.409,vert3,2114,2114
162,48,35.067,4767,TRUE,16210.938,5000,vert1,2135,2135
162,48,35.067,4767,TRUE,16449.219,4877.545,vert2,3548,3548
162,48,35.067,4767,TRUE,16195.099,4814.181,vert3,3559,3559
158,46,28.779,4765,TRUE,15729.819,4463.102,vert1,2134,2134
158,46,28.779,4765,TRUE,15750.367,4731.396,vert2,3547,3547
158,46,28.779,4765,TRUE,15891.057,4633.672,vert3,3558,3558
152,47,31.849,9077,TRUE,15317.063,4608.743,vert1,4306,4306
152,47,31.849,9077,TRUE,15103.41,4691.16,vert2,4309,4309
152,47,31.849,9077,TRUE,15268.71,4801.535,vert3,4310,4310
169,46,27.434,7795,TRUE,17098.022,4826.085,vert1,3542,3542
169,46,27.434,7795,TRUE,17028.744,4605.895,vert2,3543,3543
169,46,27.434,7795,TRUE,16874.927,4650.22,vert3,3544,3544
165,46,27.072,4342,TRUE,16740.812,4562.826,vert1,1948,1948
165,46,27.072,4342,TRUE,16480.27,4569.409,vert2,2114,2114
165,46,27.072,4342,TRUE,16533.847,4730.44,vert3,4302,4302
139,48,40.795,4431,TRUE,13828.125,5000,vert1,1987,1987
139,48,40.795,4431,TRUE,13886.497,4759.922,vert2,2088,2088
139,48,40.795,4431,TRUE,14033.258,4837.392,vert3,3538,3538
135,49,43.656,4746,TRUE,13589.844,5000,vert1,2123,2123
135,49,43.656,4746,TRUE,13470.703,4866.86,vert2,3565,3565
135,49,43.656,4746,TRUE,13708.984,4874.203,vert3,3566,3566
127,47,36.885,9934,TRUE,12735.346,4778.866,vert1,4894,4894
127,47,36.885,9934,TRUE,12852.461,4675.876,vert2,5180,5180
127,47,36.885,9934,TRUE,12592.062,4602.908,vert3,5184,5184
116,46,34.841,8045,TRUE,11747.266,4533.755,vert1,3714,3714
116,46,34.841,8045,TRUE,11593.774,4641.501,vert2,4499,4499
116,46,34.841,8045,TRUE,11759.774,4813.598,vert3,4501,4501
130,43,25.677,7856,TRUE,13166.27,4282.761,vert1,3593,3593
130,43,25.677,7856,TRUE,12895.084,4270.633,vert2,3595,3595
130,43,25.677,7856,TRUE,13017.616,4456.949,vert3,4316,4316
137,47,37.479,4658,TRUE,13886.497,4759.922,vert1,2088,2088
137,47,37.479,4658,TRUE,13732.608,4702.559,vert2,3563,3563
137,47,37.479,4658,TRUE,13708.984,4874.203,vert3,3566,3566
114,45,29.213,8020,TRUE,11343.446,4472.261,vert1,3702,3702
114,45,29.213,8020,TRUE,11549.676,4474.642,vert2,3709,3709
114,45,29.213,8020,TRUE,11443.638,4726.622,vert3,3717,3717
118,45,32.194,5505,TRUE,11968.021,4454.255,vert1,2459,2459
118,45,32.194,5505,TRUE,11747.266,4533.755,vert2,3714,3714
118,45,32.194,5505,TRUE,11941.492,4726.835,vert3,3715,3715
118,42,20.887,5510,TRUE,11674.709,4310.621,vert1,2461,2461
118,42,20.887,5510,TRUE,11857.363,4146.98,vert2,3707,3707
118,42,20.887,5510,TRUE,11850.457,4323.03,vert3,3713,3713
121,37,11.285,5235,TRUE,12119.563,3803.476,vert1,2325,2325
121,37,11.285,5235,TRUE,12308.939,3732.375,vert2,3618,3618
121,37,11.285,5235,TRUE,12028.746,3665.025,vert3,3697,3697
151,45,29.091,7815,TRUE,15144.59,4449.405,vert1,3556,3556
151,45,29.091,7815,TRUE,15317.063,4608.743,vert2,4306,4306
151,45,29.091,7815,TRUE,15103.41,4691.16,vert3,4309,4309
149,46,32.091,4690,TRUE,14913.528,4563.156,vert1,2101,2101
149,46,32.091,4690,TRUE,15103.41,4691.16,vert2,4309,4309
149,46,32.091,4690,TRUE,14896.896,4792.666,vert3,4311,4311
132,45,33.168,4741,TRUE,13239.052,4483.287,vert1,2121,2121
132,45,33.168,4741,TRUE,13371.271,4718.421,vert2,2150,2150
132,45,33.168,4741,TRUE,13111.961,4607.773,vert3,4317,4317
144,38,12.518,3631,TRUE,14397.515,3748.323,vert1,1656,1656
144,38,12.518,3631,TRUE,14680.2,3748.915,vert2,1660,1660
144,38,12.518,3631,TRUE,14409.202,3934.498,vert3,1986,1986
112,44,22.499,5480,TRUE,11155.949,4296.241,vert1,2447,2447
112,44,22.499,5480,TRUE,11343.446,4472.261,vert2,3702,3702
112,44,22.499,5480,TRUE,11177.06,4461.625,vert3,4474,4474
116,41,17.242,5497,TRUE,11707.87,3952.577,vert1,2457,2457
116,41,17.242,5497,TRUE,11514.336,4215.6,vert2,2460,2460
116,41,17.242,5497,TRUE,11674.709,4310.621,vert3,2461,2461
117,43,25.103,5512,TRUE,11674.709,4310.621,vert1,2461,2461
117,43,25.103,5512,TRUE,11850.457,4323.03,vert2,3713,3713
117,43,25.103,5512,TRUE,11747.266,4533.755,vert3,3714,3714
114,44,22.783,5509,TRUE,11514.336,4215.6,vert1,2460,2460
114,44,22.783,5509,TRUE,11343.446,4472.261,vert2,3702,3702
114,44,22.783,5509,TRUE,11549.676,4474.642,vert3,3709,3709
131,44,27.206,4743,TRUE,13239.052,4483.287,vert1,2121,2121
131,44,27.206,4743,TRUE,13166.27,4282.761,vert2,3593,3593
131,44,27.206,4743,TRUE,13017.616,4456.949,vert3,4316,4316
123,45,32.263,8018,TRUE,12396.741,4440.665,vert1,3701,3701
123,45,32.263,8018,TRUE,12184.117,4502.209,vert2,4496,4496
123,45,32.263,8018,TRUE,12362.504,4720.439,vert3,4497,4497
145,47,35.015,4623,TRUE,14400.99,4687.91,vert1,2066,2066
145,47,35.015,4623,TRUE,14671.583,4745.916,vert2,2087,2087
145,47,35.015,4623,TRUE,14513.059,4825.266,vert3,3550,3550
140,47,36.594,4621,TRUE,14126.164,4699.883,vert1,2064,2064
140,47,36.594,4621,TRUE,13886.497,4759.922,vert2,2088,2088
140,47,36.594,4621,TRUE,14033.258,4837.392,vert3,3538,3538
144,41,20.318,4362,TRUE,14538.186,4069.261,vert1,1956,1956
144,41,20.318,4362,TRUE,14495.378,4283.758,vert2,2008,2008
144,41,20.318,4362,TRUE,14339.522,4130.297,vert3,2009,2009
148,47,32.496,4656,TRUE,14671.583,4745.916,vert1,2087,2087
148,47,32.496,4656,TRUE,14913.528,4563.156,vert2,2101,2101
148,47,32.496,4656,TRUE,14896.896,4792.666,vert3,4311,4311
155,47,33.791,9082,TRUE,15268.71,4801.535,vert1,4310,4310
155,47,33.791,9082,TRUE,15592.144,4709.333,vert2,4892,4892
155,47,33.791,9082,TRUE,15615.234,4878.167,vert3,4893,4893
157,43,23.336,4758,TRUE,15847.276,4293.657,vert1,2132,2132
157,43,23.336,4758,TRUE,15729.819,4463.102,vert2,2134,2134
157,43,23.336,4758,TRUE,15671.204,4297.039,vert3,2137,2137
161,42,20.454,3924,TRUE,16227.17,4158.966,vert1,1788,1788
161,42,20.454,3924,TRUE,16042.455,4276.858,vert2,1903,1903
161,42,20.454,3924,TRUE,16237.701,4326.613,vert3,2138,2138
155,46,29.136,4764,TRUE,15545.964,4556.401,vert1,2133,2133
155,46,29.136,4764,TRUE,15317.063,4608.743,vert2,4306,4306
155,46,29.136,4764,TRUE,15592.144,4709.333,vert3,4892,4892
164,47,30.698,7804,TRUE,16449.219,4877.545,vert1,3548,3548
164,47,30.698,7804,TRUE,16303.392,4662.352,vert2,3554,3554
164,47,30.698,7804,TRUE,16533.847,4730.44,vert3,4302,4302
161,43,23.379,4232,TRUE,16042.455,4276.858,vert1,1903,1903
161,43,23.379,4232,TRUE,16201.291,4490.598,vert2,2116,2116
161,43,23.379,4232,TRUE,16237.701,4326.613,vert3,2138,2138
164,44,23.937,4512,TRUE,16405.538,4319.728,vert1,2017,2017
164,44,23.937,4512,TRUE,16480.27,4569.409,vert2,2114,2114
164,44,23.937,4512,TRUE,16357.712,4470.067,vert3,3553,3553
162,44,24.149,4731,TRUE,16201.291,4490.598,vert1,2116,2116
162,44,24.149,4731,TRUE,16237.701,4326.613,vert2,2138,2138
162,44,24.149,4731,TRUE,16357.712,4470.067,vert3,3553,3553
173,43,21.016,4497,TRUE,17290.201,4287.818,vert1,2013,2013
173,43,21.016,4497,TRUE,17494.396,4342.366,vert2,2038,2038
173,43,21.016,4497,TRUE,17336.6,4523.594,vert3,2040,2040
169,45,24.415,4373,TRUE,16863.116,4370.182,vert1,1961,1961
169,45,24.415,4373,TRUE,17028.744,4605.895,vert2,3543,3543
169,45,24.415,4373,TRUE,16874.927,4650.22,vert3,3544,3544
173,40,15.943,3650,TRUE,17084.393,4053.549,vert1,1661,1661
173,40,15.943,3650,TRUE,17370.681,3986.551,vert2,1790,1790
173,40,15.943,3650,TRUE,17396.777,4154.905,vert3,2037,2037
169,44,23.094,4372,TRUE,16863.116,4370.182,vert1,1961,1961
169,44,23.094,4372,TRUE,17086.983,4382.532,vert2,2074,2074
169,44,23.094,4372,TRUE,17028.744,4605.895,vert3,3543,3543
152,40,17.774,4790,TRUE,15220.689,4203.36,vert1,2147,2147
152,40,17.774,4790,TRUE,15300.732,3982.837,vert2,2148,2148
152,40,17.774,4790,TRUE,15147.699,4052.078,vert3,2157,2157
150,41,19.058,4788,TRUE,14979.739,4050.316,vert1,2145,2145
150,41,19.058,4788,TRUE,15147.699,4052.078,vert2,2157,2157
150,41,19.058,4788,TRUE,15094.777,4299.208,vert3,4304,4304
143,39,16.246,4309,TRUE,14223.718,3914.666,vert1,1939,1939
143,39,16.246,4309,TRUE,14409.202,3934.498,vert2,1986,1986
143,39,16.246,4309,TRUE,14339.522,4130.297,vert3,2009,2009
144,42,22.716,4484,TRUE,14495.378,4283.758,vert1,2008,2008
144,42,22.716,4484,TRUE,14339.522,4130.297,vert2,2009,2009
144,42,22.716,4484,TRUE,14359.356,4439.956,vert3,2062,2062
147,39,15.727,4229,TRUE,14673.588,3937.636,vert1,1902,1902
147,39,15.727,4229,TRUE,14771.041,4099.382,vert2,2100,2100
147,39,15.727,4229,TRUE,14900.499,3851.109,vert3,2118,2118
146,41,20.05,4364,TRUE,14538.186,4069.261,vert1,1956,1956
146,41,20.05,4364,TRUE,14721.122,4328.81,vert2,2086,2086
146,41,20.05,4364,TRUE,14771.041,4099.382,vert3,2100,2100
150,43,22.859,4610,TRUE,14941.166,4261.205,vert1,2061,2061
150,43,22.859,4610,TRUE,14985.348,4417.49,vert2,4303,4303
150,43,22.859,4610,TRUE,15094.777,4299.208,vert3,4304,4304
150,43,22.859,7812,TRUE,15144.59,4449.405,vert1,3556,3556
150,43,22.859,7812,TRUE,14985.348,4417.49,vert2,4303,4303
150,43,22.859,7812,TRUE,15094.777,4299.208,vert3,4304,4304
146,38,13.528,3645,TRUE,14680.2,3748.915,vert1,1660,1660
146,38,13.528,3645,TRUE,14673.588,3937.636,vert2,1902,1902
146,38,13.528,3645,TRUE,14409.202,3934.498,vert3,1986,1986
176,37,10.851,3928,TRUE,17738.763,3767.495,vert1,1792,1792
176,37,10.851,3928,TRUE,17536.152,3679.334,vert2,1857,1857
176,37,10.851,3928,TRUE,17563.905,3892.453,vert3,1944,1944
189,38,10.269,4848,TRUE,18993.226,4067.255,vert1,2171,2171
189,38,10.269,4848,TRUE,18889.77,3813.874,vert2,2185,2185
189,38,10.269,4848,TRUE,19058.041,3861.111,vert3,2265,2265
174,37,10.803,3833,TRUE,17316.024,3698.49,vert1,1739,1739
174,37,10.803,3833,TRUE,17536.152,3679.334,vert2,1857,1857
174,37,10.803,3833,TRUE,17563.905,3892.453,vert3,1944,1944
177,44,20.9,4561,TRUE,17696.267,4303.471,vert1,2039,2039
177,44,20.9,4561,TRUE,17880.29,4431.591,vert2,2041,2041
177,44,20.9,4561,TRUE,17643.886,4574.925,vert3,2042,2042
145,37,10.918,3630,TRUE,14397.515,3748.323,vert1,1656,1656
145,37,10.918,3630,TRUE,14680.2,3748.915,vert2,1660,1660
145,37,10.918,3630,TRUE,14539.028,3667.226,vert3,1751,1751
148,40,16.224,4687,TRUE,14771.041,4099.382,vert1,2100,2100
148,40,16.224,4687,TRUE,14900.499,3851.109,vert2,2118,2118
148,40,16.224,4687,TRUE,14979.739,4050.316,vert3,2145,2145
150,36,10.935,3641,TRUE,14926.184,3609.622,vert1,1658,1658
150,36,10.935,3641,TRUE,15083.78,3893.567,vert2,2146,2146
150,36,10.935,3641,TRUE,15117.935,3599.708,vert3,3574,3574
156,41,18.816,4730,TRUE,15786.861,4107.305,vert1,2115,2115
156,41,18.816,4730,TRUE,15671.204,4297.039,vert2,2137,2137
156,41,18.816,4730,TRUE,15551.83,4057.555,vert3,2160,2160
153,38,13.468,4784,TRUE,15219.123,3762.889,vert1,2144,2144
153,38,13.468,4784,TRUE,15300.732,3982.837,vert2,2148,2148
153,38,13.468,4784,TRUE,15434.537,3808.076,vert3,2158,2158
150,33,4.8311,2904,TRUE,14957.424,3261.829,vert1,1286,1286
150,33,4.8311,2904,TRUE,15013.659,3442.18,vert2,3575,3575
150,33,4.8311,2904,TRUE,15171.569,3368.753,vert3,4312,4312
124,40,18.248,5087,TRUE,12339.821,4016.636,vert1,2263,2263
124,40,18.248,5087,TRUE,12435.743,4193.457,vert2,3705,3705
124,40,18.248,5087,TRUE,12511.28,3947.62,vert3,4322,4322
115,39,11.998,5495,TRUE,11424.761,4052.124,vert1,2456,2456
115,39,11.998,5495,TRUE,11707.87,3952.577,vert2,2457,2457
115,39,11.998,5495,TRUE,11596.847,3807.01,vert3,3698,3698
135,44,28.255,4698,TRUE,13665.602,4552.617,vert1,2103,2103
135,44,28.255,4698,TRUE,13647.327,4341.644,vert2,2120,2120
135,44,28.255,4698,TRUE,13461.088,4464.054,vert3,2122,2122
138,30,1.5892,2870,TRUE,13962.322,3008.551,vert1,1271,1271
138,30,1.5892,2870,TRUE,13754.839,2908.524,vert2,1953,1953
138,30,1.5892,2870,TRUE,13829.813,3126.317,vert3,1959,1959
105,33,1.485,5433,TRUE,10590.295,3164.084,vert1,2431,2431
105,33,1.485,5433,TRUE,10393.1,3332.075,vert2,2435,2435
105,33,1.485,5433,TRUE,10586.526,3387.714,vert3,2441,2441
111,35,3.965,5438,TRUE,11178.416,3442.468,vert1,2432,2432
111,35,3.965,5438,TRUE,11008.695,3608.472,vert2,2440,2440
111,35,3.965,5438,TRUE,11195.697,3614.566,vert3,2448,2448
113,37,7.6438,5464,TRUE,11421.998,3861.266,vert1,2443,2443
113,37,7.6438,5464,TRUE,11183.405,3787.093,vert2,2445,2445
113,37,7.6438,5464,TRUE,11368.643,3612.063,vert3,2446,2446
119,36,8.4149,5485,TRUE,11866.441,3697.792,vert1,2453,2453
119,36,8.4149,5485,TRUE,11897.338,3534.049,vert2,3696,3696
119,36,8.4149,5485,TRUE,12028.746,3665.025,vert3,3697,3697
118,39,15.38,5499,TRUE,11707.87,3952.577,vert1,2457,2457
118,39,15.38,5499,TRUE,11925.839,3911.498,vert2,3699,3699
118,39,15.38,5499,TRUE,11857.363,4146.98,vert3,3707,3707
117,35,6.9579,4976,TRUE,11755.217,3447.055,vert1,2218,2218
117,35,6.9579,4976,TRUE,11602.249,3624.017,vert2,2451,2451
117,35,6.9579,4976,TRUE,11866.441,3697.792,vert3,2453,2453
119,43,24.03,5504,TRUE,11968.021,4454.255,vert1,2459,2459
119,43,24.03,5504,TRUE,11850.457,4323.03,vert2,3713,3713
119,43,24.03,5504,TRUE,12033.347,4186.301,vert3,4495,4495
120,40,16.8,8011,TRUE,11925.839,3911.498,vert1,3699,3699
120,40,16.8,8011,TRUE,12116.964,4026.538,vert2,3700,3700
120,40,16.8,8011,TRUE,12033.347,4186.301,vert3,4495,4495
140,38,13.718,4096,TRUE,13989.909,3971.316,vert1,1854,1854
140,38,13.718,4096,TRUE,14058.341,3739.948,vert2,1905,1905
140,38,13.718,4096,TRUE,14223.718,3914.666,vert3,1939,1939
122,38,13.823,5082,TRUE,12339.821,4016.636,vert1,2263,2263
122,38,13.823,5082,TRUE,12119.563,3803.476,vert2,2325,2325
122,38,13.823,5082,TRUE,12308.939,3732.375,vert3,3618,3618
140,41,21.188,4483,TRUE,14138.98,4075.751,vert1,2007,2007
140,41,21.188,4483,TRUE,13967.729,4161.585,vert2,2029,2029
140,41,21.188,4483,TRUE,14171.1,4353.586,vert3,2031,2031
141,37,11.565,3836,TRUE,14237.129,3577.933,vert1,1740,1740
141,37,11.565,3836,TRUE,14058.341,3739.948,vert2,1905,1905
141,37,11.565,3836,TRUE,14223.718,3914.666,vert3,1939,1939
128,41,20.429,4868,TRUE,12877.205,3985.033,vert1,2177,2177
128,41,20.429,4868,TRUE,12895.084,4270.633,vert2,3595,3595
128,41,20.429,4868,TRUE,12735.025,4218.448,vert3,3708,3708
128,45,32.167,7860,TRUE,12805.916,4527.026,vert1,3594,3594
128,45,32.167,7860,TRUE,13017.616,4456.949,vert2,4316,4316
128,45,32.167,7860,TRUE,12852.461,4675.876,vert3,5180,5180
110,41,14.738,5476,TRUE,11155.949,4296.241,vert1,2447,2447
110,41,14.738,5476,TRUE,11105.342,4038.198,vert2,2452,2452
110,41,14.738,5476,TRUE,10891.469,4149.46,vert3,2465,2465
115,43,22.141,5508,TRUE,11514.336,4215.6,vert1,2460,2460
115,43,22.141,5508,TRUE,11674.709,4310.621,vert2,2461,2461
115,43,22.141,5508,TRUE,11549.676,4474.642,vert3,3709,3709
114,41,16.016,5496,TRUE,11424.761,4052.124,vert1,2456,2456
114,41,16.016,5496,TRUE,11327.927,4215.556,vert2,2458,2458
114,41,16.016,5496,TRUE,11514.336,4215.6,vert3,2460,2460
115,40,15.252,5494,TRUE,11424.761,4052.124,vert1,2456,2456
115,40,15.252,5494,TRUE,11707.87,3952.577,vert2,2457,2457
115,40,15.252,5494,TRUE,11514.336,4215.6,vert3,2460,2460
105,41,14.912,5525,TRUE,10545.767,4094.356,vert1,2466,2466
105,41,14.912,5525,TRUE,10708.513,4185.304,vert2,2467,2467
105,41,14.912,5525,TRUE,10509.315,4350.669,vert3,3703,3703
107,41,11.717,5523,TRUE,10891.469,4149.46,vert1,2465,2465
107,41,11.717,5523,TRUE,10708.513,4185.304,vert2,2467,2467
107,41,11.717,5523,TRUE,10718.898,3975.634,vert3,2469,2469
99,40,9.4528,8888,TRUE,9990.447,3942.4,vert1,4181,4181
99,40,9.4528,8888,TRUE,9800.534,4014.164,vert2,4184,4184
99,40,9.4528,8888,TRUE,9961.949,4154.157,vert3,4186,4186
105,38,6.6386,5536,TRUE,10718.898,3975.634,vert1,2469,2469
105,38,6.6386,5536,TRUE,10392.013,3843.235,vert2,3718,3718
105,38,6.6386,5536,TRUE,10515.762,3733.324,vert3,4505,4505
93,39,7.8613,8842,TRUE,9280.184,3822.327,vert1,4164,4164
93,39,7.8613,8842,TRUE,9488.943,3924.873,vert2,4178,4178
93,39,7.8613,8842,TRUE,9234.71,4011.888,vert3,6835,6835
95,41,14.144,8873,TRUE,9623.92,4114.286,vert1,4173,4173
95,41,14.144,8873,TRUE,9369.213,4152.992,vert2,4189,4189
95,41,14.144,8873,TRUE,9580.506,4301.503,vert3,4873,4873
84,34,4.6881,8696,TRUE,8317.863,3627.214,vert1,4091,4091
84,34,4.6881,8696,TRUE,8483.796,3517.936,vert2,4155,4155
84,34,4.6881,8696,TRUE,8402.027,3355.99,vert3,4158,4158
84,34,4.6881,8806,TRUE,8583.163,3345.886,vert1,4152,4152
84,34,4.6881,8806,TRUE,8483.796,3517.936,vert2,4155,4155
84,34,4.6881,8806,TRUE,8402.027,3355.99,vert3,4158,4158
